order_id,order_date,ship_date,region,state,city,category,sub_category,product_name,sales,profit,quantity,discount,customer_id,segment
US-2016-125969,2016-11-06 00:00:00,2016-11-10 00:00:00,West,California,Los Angeles,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,26.2416,3,0.0,LS-16975,Home Office
US-2017-164147,2017-02-02 00:00:00,2017-02-05 00:00:00,East,Ohio,Columbus,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,-11.994,5,0.4,DW-13585,Corporate
US-2017-164147,2017-02-02 00:00:00,2017-02-05 00:00:00,East,Ohio,Columbus,Office Supplies,Paper,Xerox 1916,78.304,29.364,2,0.2,DW-13585,Corporate
US-2017-164147,2017-02-02 00:00:00,2017-02-05 00:00:00,East,Ohio,Columbus,Office Supplies,Fasteners,Staples,21.456,6.9732,9,0.2,DW-13585,Corporate
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Office Supplies,Paper,Xerox 195,20.04,9.6192,3,0.0,LC-16885,Consumer
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Office Supplies,Paper,Xerox 1880,35.44,16.6568,1,0.0,LC-16885,Consumer
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,3.456,4,0.0,LC-16885,Consumer
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Office Supplies,Fasteners,Ideal Clamps,4.02,1.9698,2,0.0,LC-16885,Consumer
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Office Supplies,Binders,GBC Wire Binding Strips,76.176,26.6616,3,0.2,LC-16885,Consumer
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,18.4464,6,0.0,LC-16885,Consumer
CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,West,California,Roseville,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,20.6976,14,0.0,LC-16885,Consumer
CA-2016-110366,2016-09-05 00:00:00,2016-09-07 00:00:00,East,Pennsylvania,Philadelphia,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,10.35,2,0.2,JD-15895,Corporate
CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,West,California,San Francisco,Office Supplies,Art,Newell 343,8.82,2.3814,3,0.0,SH-19975,Corporate
CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,West,California,San Francisco,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,5.1042,3,0.0,SH-19975,Corporate
CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,West,California,San Francisco,Office Supplies,Paper,Xerox 1911,143.7,68.976,3,0.0,SH-19975,Corporate
CA-2017-155376,2017-12-22 00:00:00,2017-12-27 00:00:00,Central,Missouri,Independence,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,218.2518,3,0.0,SG-20080,Consumer
CA-2015-110744,2015-09-07 00:00:00,2015-09-12 00:00:00,West,California,Pasadena,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,20.1579,7,0.0,HA-14920,Consumer
CA-2014-110072,2014-10-22 00:00:00,2014-10-28 00:00:00,East,Ohio,Newark,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,12.9096,4,0.2,MG-17680,Home Office
CA-2016-114489,2016-12-05 00:00:00,2016-12-09 00:00:00,Central,Wisconsin,Franklin,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,103.8015,11,0.0,JE-16165,Corporate
CA-2016-114489,2016-12-05 00:00:00,2016-12-09 00:00:00,Central,Wisconsin,Franklin,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,5.9988,3,0.0,JE-16165,Corporate
CA-2016-114489,2016-12-05 00:00:00,2016-12-09 00:00:00,Central,Wisconsin,Franklin,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,585.552,8,0.0,JE-16165,Corporate
CA-2016-114489,2016-12-05 00:00:00,2016-12-09 00:00:00,Central,Wisconsin,Franklin,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,80.6285,5,0.0,JE-16165,Corporate
CA-2016-158834,2016-03-13 00:00:00,2016-03-16 00:00:00,West,Arizona,Scottsdale,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,17.766,5,0.2,TW-21025,Home Office
CA-2016-158834,2016-03-13 00:00:00,2016-03-16 00:00:00,West,Arizona,Scottsdale,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,15.2388,2,0.2,TW-21025,Home Office
CA-2015-124919,2015-05-31 00:00:00,2015-06-02 00:00:00,West,California,San Jose,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,26.271,7,0.0,SP-20650,Corporate
CA-2015-124919,2015-05-31 00:00:00,2015-06-02 00:00:00,West,California,San Jose,Office Supplies,Paper,Xerox 1883,105.52,48.5392,4,0.0,SP-20650,Corporate
CA-2015-124919,2015-05-31 00:00:00,2015-06-02 00:00:00,West,California,San Jose,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,21.0288,6,0.0,SP-20650,Corporate
CA-2015-118948,2015-05-28 00:00:00,2015-06-03 00:00:00,West,Washington,Seattle,Office Supplies,Art,Newell 311,6.63,1.7901,3,0.0,NK-18490,Home Office
CA-2014-104269,2014-03-01 00:00:00,2014-03-06 00:00:00,West,Washington,Seattle,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,51.4764,2,0.2,DB-13060,Consumer
CA-2016-114104,2016-11-20 00:00:00,2016-11-24 00:00:00,Central,Oklahoma,Edmond,Office Supplies,Labels,Avery 519,14.62,6.8714,2,0.0,NP-18670,Consumer
CA-2016-114104,2016-11-20 00:00:00,2016-11-24 00:00:00,Central,Oklahoma,Edmond,Technology,Phones,Avaya 5420 Digital phone,944.93,236.2325,7,0.0,NP-18670,Consumer
CA-2016-162733,2016-05-11 00:00:00,2016-05-12 00:00:00,West,California,Los Angeles,Office Supplies,Paper,Xerox 1920,5.98,2.691,1,0.0,TT-21070,Consumer
CA-2015-119697,2015-12-28 00:00:00,2015-12-31 00:00:00,East,Pennsylvania,Philadelphia,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,1.3596,2,0.2,EM-13960,Consumer
CA-2016-154508,2016-11-16 00:00:00,2016-11-20 00:00:00,West,New Mexico,Carlsbad,Office Supplies,Envelopes,Staple envelope,28.4,13.348,5,0.0,RD-19900,Consumer
CA-2016-113817,2016-11-07 00:00:00,2016-11-11 00:00:00,West,Washington,Seattle,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,9.688,2,0.2,MJ-17740,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,2.7324,3,0.2,BM-11140,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,-1359.992,8,0.4,BM-11140,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,-58.6347,3,0.2,BM-11140,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,-24.858,9,0.3,BM-11140,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6.8136,6,0.2,BM-11140,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,-453.849,5,0.8,BM-11140,Consumer
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Central,Texas,San Antonio,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,8.9985,3,0.2,BM-11140,Consumer
CA-2014-118962,2014-08-05 00:00:00,2014-08-09 00:00:00,West,California,Los Angeles,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",20.94,9.8418,3,0.0,CS-12130,Consumer
CA-2014-118962,2014-08-05 00:00:00,2014-08-09 00:00:00,West,California,Los Angeles,Office Supplies,Paper,Xerox 1913,110.96,53.2608,2,0.0,CS-12130,Consumer
CA-2014-118962,2014-08-05 00:00:00,2014-08-09 00:00:00,West,California,Los Angeles,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,21.259,7,0.2,CS-12130,Consumer
US-2014-100853,2014-09-14 00:00:00,2014-09-19 00:00:00,Central,Illinois,Chicago,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,-131.12,2,0.8,JB-15400,Corporate
US-2014-100853,2014-09-14 00:00:00,2014-09-19 00:00:00,Central,Illinois,Chicago,Office Supplies,Labels,Avery 51,20.16,6.552,4,0.2,JB-15400,Corporate
US-2017-152366,2017-04-21 00:00:00,2017-04-25 00:00:00,Central,Texas,Houston,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,-243.16,4,0.8,SJ-20500,Consumer
US-2015-101511,2015-11-21 00:00:00,2015-11-23 00:00:00,East,Ohio,Newark,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,-11.3372,7,0.3,JE-15745,Consumer
US-2015-101511,2015-11-21 00:00:00,2015-11-23 00:00:00,East,Ohio,Newark,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,-3.7715,5,0.2,JE-15745,Consumer
CA-2015-137225,2015-12-15 00:00:00,2015-12-19 00:00:00,East,New York,New York City,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.4104,1,0.0,JK-15640,Home Office
CA-2014-166191,2014-12-05 00:00:00,2014-12-09 00:00:00,Central,Illinois,Decatur,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,1.8612,2,0.2,DK-13150,Corporate
CA-2014-166191,2014-12-05 00:00:00,2014-12-09 00:00:00,Central,Illinois,Decatur,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,76.6395,7,0.2,DK-13150,Corporate
CA-2014-158274,2014-11-19 00:00:00,2014-11-24 00:00:00,South,Louisiana,Monroe,Technology,Phones,AT&T TR1909W,503.96,131.0296,4,0.0,RM-19675,Home Office
CA-2014-158274,2014-11-19 00:00:00,2014-11-24 00:00:00,South,Louisiana,Monroe,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,41.986,5,0.0,RM-19675,Home Office
CA-2014-158274,2014-11-19 00:00:00,2014-11-24 00:00:00,South,Louisiana,Monroe,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,7.25,2,0.0,RM-19675,Home Office
CA-2016-105018,2016-11-28 00:00:00,2016-12-02 00:00:00,East,Connecticut,Fairfield,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,3.4368,2,0.0,SK-19990,Consumer
CA-2014-123260,2014-08-26 00:00:00,2014-08-30 00:00:00,West,California,Los Angeles,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,22.984,8,0.0,FM-14290,Home Office
CA-2016-157000,2016-07-16 00:00:00,2016-07-22 00:00:00,Central,Texas,Grand Prairie,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3.7224,3,0.2,AM-10360,Corporate
CA-2016-157000,2016-07-16 00:00:00,2016-07-22 00:00:00,Central,Texas,Grand Prairie,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,6.255,3,0.2,AM-10360,Corporate
CA-2015-102281,2015-10-12 00:00:00,2015-10-14 00:00:00,East,New York,New York City,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,112.392,4,0.2,MP-17470,Home Office
CA-2015-102281,2015-10-12 00:00:00,2015-10-14 00:00:00,East,New York,New York City,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,20.0928,6,0.0,MP-17470,Home Office
CA-2015-102281,2015-10-12 00:00:00,2015-10-14 00:00:00,East,New York,New York City,Office Supplies,Paper,Xerox 205,51.84,24.8832,8,0.0,MP-17470,Home Office
CA-2015-102281,2015-10-12 00:00:00,2015-10-14 00:00:00,East,New York,New York City,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,46.9764,3,0.2,MP-17470,Home Office
CA-2015-102281,2015-10-12 00:00:00,2015-10-14 00:00:00,East,New York,New York City,Office Supplies,Art,4009 Highlighters by Sanford,19.9,6.567,5,0.0,MP-17470,Home Office
CA-2015-131457,2015-10-31 00:00:00,2015-11-06 00:00:00,West,California,Redlands,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,6.7116,7,0.0,MZ-17515,Corporate
CA-2014-140004,2014-03-21 00:00:00,2014-03-25 00:00:00,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.2038,2,0.2,CB-12025,Consumer
CA-2014-140004,2014-03-21 00:00:00,2014-03-25 00:00:00,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,1.5876,3,0.2,CB-12025,Consumer
CA-2017-107720,2017-11-06 00:00:00,2017-11-13 00:00:00,East,New Jersey,Westfield,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,12.0276,3,0.0,VM-21685,Home Office
US-2017-124303,2017-07-06 00:00:00,2017-07-13 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,-2.2586,2,0.7,FH-14365,Corporate
US-2017-124303,2017-07-06 00:00:00,2017-07-13 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,5.8203,3,0.2,FH-14365,Corporate
CA-2017-105074,2017-06-24 00:00:00,2017-06-29 00:00:00,East,Ohio,Akron,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,6.795,3,0.2,MB-17305,Consumer
CA-2014-133690,2014-08-03 00:00:00,2014-08-05 00:00:00,West,Colorado,Denver,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,-161.875,2,0.5,BS-11755,Consumer
CA-2014-133690,2014-08-03 00:00:00,2014-08-05 00:00:00,West,Colorado,Denver,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,0.2925,1,0.2,BS-11755,Consumer
US-2017-116701,2017-12-17 00:00:00,2017-12-21 00:00:00,Central,Texas,Dallas,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,-178.9668,2,0.8,LC-17140,Consumer
CA-2017-126382,2017-06-03 00:00:00,2017-06-07 00:00:00,South,Tennessee,Franklin,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,9.6712,7,0.2,HK-14890,Corporate
CA-2017-108329,2017-12-09 00:00:00,2017-12-14 00:00:00,West,California,Whittier,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,44.4768,4,0.2,LE-16810,Consumer
CA-2017-135860,2017-12-01 00:00:00,2017-12-07 00:00:00,Central,Michigan,Saginaw,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5.8744,4,0.0,JH-15985,Consumer
CA-2017-135860,2017-12-01 00:00:00,2017-12-07 00:00:00,Central,Michigan,Saginaw,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,35.6346,2,0.0,JH-15985,Consumer
CA-2017-135860,2017-12-01 00:00:00,2017-12-07 00:00:00,Central,Michigan,Saginaw,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,7.4824,4,0.0,JH-15985,Consumer
CA-2017-135860,2017-12-01 00:00:00,2017-12-07 00:00:00,Central,Michigan,Saginaw,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,16.2099,9,0.0,JH-15985,Consumer
CA-2017-135860,2017-12-01 00:00:00,2017-12-07 00:00:00,Central,Michigan,Saginaw,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,3.6796,1,0.0,JH-15985,Consumer
CA-2015-101007,2015-02-09 00:00:00,2015-02-13 00:00:00,Central,Texas,Dallas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,6.5,2,0.2,MS-17980,Corporate
CA-2015-146262,2015-01-02 00:00:00,2015-01-09 00:00:00,East,Ohio,Medina,Office Supplies,Labels,Avery 505,23.68,8.88,2,0.2,VW-21775,Corporate
CA-2015-146262,2015-01-02 00:00:00,2015-01-09 00:00:00,East,Ohio,Medina,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,-244.323,5,0.5,VW-21775,Corporate
CA-2015-146262,2015-01-02 00:00:00,2015-01-09 00:00:00,East,Ohio,Medina,Technology,Phones,Speck Products Candyshell Flip Case,62.982,-14.6958,3,0.4,VW-21775,Corporate
CA-2015-146262,2015-01-02 00:00:00,2015-01-09 00:00:00,East,Ohio,Medina,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,-950.4,9,0.7,VW-21775,Corporate
CA-2015-146262,2015-01-02 00:00:00,2015-01-09 00:00:00,East,Ohio,Medina,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,4.4792,2,0.2,VW-21775,Corporate
CA-2016-130162,2016-10-28 00:00:00,2016-11-01 00:00:00,West,California,Los Angeles,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,26.0568,6,0.0,JH-15910,Consumer
CA-2016-130162,2016-10-28 00:00:00,2016-11-01 00:00:00,West,California,Los Angeles,Technology,Phones,Adtran 1202752G1,302.376,22.6782,3,0.2,JH-15910,Consumer
CA-2015-169397,2015-12-24 00:00:00,2015-12-27 00:00:00,East,Ohio,Dublin,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,1.8148,2,0.2,JB-15925,Consumer
CA-2015-169397,2015-12-24 00:00:00,2015-12-27 00:00:00,East,Ohio,Dublin,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,8.2302,6,0.2,JB-15925,Consumer
CA-2015-169397,2015-12-24 00:00:00,2015-12-27 00:00:00,East,Ohio,Dublin,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,-13.8432,4,0.7,JB-15925,Consumer
CA-2015-169397,2015-12-24 00:00:00,2015-12-27 00:00:00,East,Ohio,Dublin,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,19.0848,4,0.2,JB-15925,Consumer
CA-2015-169397,2015-12-24 00:00:00,2015-12-27 00:00:00,East,Ohio,Dublin,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,-383.9904,4,0.7,JB-15925,Consumer
CA-2015-169397,2015-12-24 00:00:00,2015-12-27 00:00:00,East,Ohio,Dublin,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.7168,2,0.2,JB-15925,Consumer
CA-2015-163055,2015-08-09 00:00:00,2015-08-16 00:00:00,Central,Michigan,Detroit,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,0.968,1,0.0,DS-13180,Corporate
CA-2015-163055,2015-08-09 00:00:00,2015-08-16 00:00:00,Central,Michigan,Detroit,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,136.939,5,0.0,DS-13180,Corporate
CA-2015-163055,2015-08-09 00:00:00,2015-08-16 00:00:00,Central,Michigan,Detroit,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,0.2198,1,0.0,DS-13180,Corporate
US-2015-145436,2015-02-28 00:00:00,2015-03-04 00:00:00,South,Tennessee,Columbia,Furniture,Chairs,Global Low Back Tilter Chair,161.568,-28.2744,2,0.2,VD-21670,Consumer
US-2015-145436,2015-02-28 00:00:00,2015-03-04 00:00:00,South,Tennessee,Columbia,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,43.8408,8,0.2,VD-21670,Consumer
US-2014-156216,2014-09-13 00:00:00,2014-09-17 00:00:00,South,North Carolina,Charlotte,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,-12.432,7,0.7,EA-14035,Corporate
US-2017-100930,2017-04-07 00:00:00,2017-04-12 00:00:00,South,Florida,Tampa,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,-102.048,2,0.45,CS-12400,Home Office
US-2017-100930,2017-04-07 00:00:00,2017-04-12 00:00:00,South,Florida,Tampa,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,-248.2458,3,0.45,CS-12400,Home Office
US-2017-100930,2017-04-07 00:00:00,2017-04-12 00:00:00,South,Florida,Tampa,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,-3.552,2,0.7,CS-12400,Home Office
US-2017-100930,2017-04-07 00:00:00,2017-04-12 00:00:00,South,Florida,Tampa,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,0.0,3,0.2,CS-12400,Home Office
US-2017-100930,2017-04-07 00:00:00,2017-04-12 00:00:00,South,Florida,Tampa,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,617.976,-7.7247,3,0.2,CS-12400,Home Office
CA-2017-160514,2017-11-12 00:00:00,2017-11-16 00:00:00,West,California,Santa Clara,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,4.752,2,0.0,DB-13120,Corporate
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1957,25.92,9.396,5,0.2,KL-16645,Consumer
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,-356.728,5,0.6,KL-16645,Consumer
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Furniture,Furnishings,Staple-based wall hangings,11.688,-4.6752,3,0.6,KL-16645,Consumer
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Technology,Phones,PureGear Roll-On Screen Protector,31.984,11.1944,2,0.2,KL-16645,Consumer
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Furniture,Tables,KI Conference Tables,177.225,-120.513,5,0.5,KL-16645,Consumer
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,-2.8308,3,0.6,KL-16645,Consumer
CA-2016-157749,2016-06-04 00:00:00,2016-06-09 00:00:00,Central,Illinois,Chicago,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.2038,2,0.2,KL-16645,Consumer
CA-2014-131926,2014-06-01 00:00:00,2014-06-06 00:00:00,Central,Minnesota,Lakeville,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,580.5394,7,0.0,DW-13480,Home Office
